filename,split,sha256,num_objects
000041.png,train,cc8fa092467982d84f5b7941bcdc5e391b620aec119c17c42ea5ea88484abbba,1
000041_bright.png,train,29f5f9c58271bd6e80fa17ed5725a34f0e07e3dd89bc0187bce69529b7b9f1ca,1
000041_clahe.png,train,7f201cc098c6534efe99fad58c40b7b0bc02bdd9d8074cf057eaae2702007f44,1
000041_fliph.png,train,55fde231e286ddeafe5cedcaa371d515e76cb72380dca221db55b573503aa67e,1
000041_rot90.png,train,87f6cb6f386da732bbc05f063d95e4419bfa7e45174973b7eb45ea27d454326c,1
000042.png,train,abe76a97c1a0a8521415ec4f70f87edd7ae3739a8ae76619374029bd3a8407b2,1
000042_bright.png,train,0765949e4bfed66e63371e560e5159864436b40adf06a41a2440309092633271,1
000042_clahe.png,train,b3d4cf3d3b3f70c44e21567de2d9cf286cac5d932e1a746f81c404ff64890dcd,1
000042_fliph.png,train,e04116839d725a57b2f21b9e5f817a182b7727fd4a9acce3b19ae75d2cb44e7d,1
000042_rot90.png,train,942b43561d19cf52a319fc3dd8a44b1b358f4d8ed128ef6a3b16dac5b40660e5,1
000043.png,train,c91efb27a0fa0bf96acd01f8f3853bac60be0bd1099200ec1e0dcc65b73503e7,1
000043_bright.png,train,321f4890b6dd56c1777cbc17d24292dd5196c4d94ad5a3066bd705c2001480a6,1
000043_clahe.png,train,11dd5e5b3c52bb2c9a87cce1f8e74ccd923df70539f50fa3478064322bffebfc,1
000043_fliph.png,train,1ae32951b66932138b37aa717b99ee20cf9bc5d1c8a010ea15c02cdae679e5e3,1
000043_rot90.png,train,e35d10a8b74aa53ea907fdcdc17518988f27872eaa6cdc9a4f9360cc7e1070da,1
000044.png,train,7c63e4346776ec8f5021651b5aac3979780c02115b73e196f77b80e5b35358b7,2
000044_bright.png,train,7bab025e83baccf17dcc9595ba527095c55ea7e9e1dc6cac62114dbbc6e6bf36,2
000044_clahe.png,train,74f6a5b8561364c32b71fd16aae90604a41359adae0215c90aaba2cad2f95143,2
000044_fliph.png,train,f370f5466b472dd8628e2dad7f2d3afd2204b1f21ce3e026290d1bf2cf1ffc3c,2
000044_rot90.png,train,e4fe3f74e1cdb8997039901d50b53b8d30707e6957f9f28cf130d25b5df9b429,2
000049.png,train,ca9b86b34a085449b0848f7329120d4da31ee9d0b83bcae678855375c330e917,1
000049_bright.png,train,9aea993eb0fa8bac67f06387d4c05ef2825e147be7b0b5ae93ac619210869148,1
000049_clahe.png,train,39d43177365ac9f28ec2925329afc785769daf808f8a32041385a6130c48fbdf,1
000049_fliph.png,train,656f22eff8e6ff846d7f550c5eb9137e5dbb6c2f772a1fbfc573d632f2571e84,1
000049_rot90.png,train,4ac4adadec13f78b6f5bf524af4f9307b9599c3d965b7be409615f2f63d9b808,1
000052.png,train,cc5e44003739c31eaa065d6a0cd1e5e285d7ee11e7e55db089d83b35045551ef,2
000052_bright.png,train,acdce92688ca3c12dc81377c2e45dac57bdea11c8a9368a5ab0b02315f129bda,2
000052_clahe.png,train,48868d1074b03f29f12c7d46987d7e5b2582a2ae04f987bfd0a6f87ca8226f4f,2
000052_fliph.png,train,bcdd6ce2f53d15522a0346fd4193da582777035cf1176c79656ae338429e421d,2
000052_rot90.png,train,a901ffce081cc7a6fa8d674c36abcc4ed03648b0a0540e6de00cfcb34b45cae6,2
000053.png,train,72537b1486ec8eea6ee0fc4236ebcd440d94f769e932be26394c33a8c806385f,2
000053_bright.png,train,5e819ac78a6a4887b3ea83188824991f60cf6076ff19d87f84b3e63e51926de5,2
000053_clahe.png,train,dd79065d383f546d9515984346d900838ab4ff92dce568de4e41f46f1b08a2ea,2
000053_fliph.png,train,681dedb46b85bfe3164e88f0ce0ebc4b6f8d1ac93da89c55dfb62561291a4bba,2
000053_rot90.png,train,1dfd7d65f91b9bba77b71645e2908ea9ac9ee90f5a1c95c7398cb3c23ef3cdd8,2
000054.png,train,984e77dfb0c095c21069fb92077a9fbae84e3c71dbd928a3a39a539fb4c55712,1
000054_bright.png,train,5e84f09042c3b8cf15fdeea500d251c4dbe6fbf549d62e768fcf5298b2ab5082,1
000054_clahe.png,train,0ac531bd823c0b7db4c5061d87caf3fb202f4f43a5dcb67ce27c863f9589be91,1
000054_fliph.png,train,882b09934b2cab17a549f99a4d240f9cc19beea3d2aa6183ee9531949b460254,1
000054_rot90.png,train,ac98ca76a8596f8d852ccf33750b65d23b68496b94b0ccc32fc07ebfc88fd14a,1
000057.png,train,509dd81fb637387c30f757f3034e1fd337e185694eff6360b492b405cd6a2c39,2
000057_bright.png,train,3f8eeb70c738f45f2d2507d2b025f7e440ae698c33c837728b76b69d90b6a31a,2
000057_clahe.png,train,ce770e08778f8693ea884635fa9b5dfd8a9fe954532e5223892366cf1f4d8660,2
000057_fliph.png,train,6609fcc2e530e5c86b68d933abc5cf69fcadb5a16e95d0e92cb1e65a2c7f43f6,2
000057_rot90.png,train,d5eef040fa3e92abd60b22c8823c0c2dfc7b586bfe251895be47855e40b134f0,2
000058.png,train,ddd87de3702630325043862a34be79f662c15cf8457cbb44604115eebb8083f6,1
000058_bright.png,train,7c2d1b413fdd5d26f03e4abaace49d0948a6276c57ac3c829a6250f5a401ce6c,1
000058_clahe.png,train,2c21c2086e1e9e98c00a712ea6ffd9ecd2a9807b87f7e257d1e0ce34df44de1a,1
000058_fliph.png,train,8e3e2ddc4b92ace51735bf7a4616a295081214f14b0b12f93a35ba1c3e3c20d5,1
000058_rot90.png,train,0baa187d247f0e400051700aee0b799616da5f1a64729ef5ca09cba5c9dfda41,1
000060.png,train,f413be67a8f680b27e63d8364ee97dbb3936d0e623a8de677409f98087717629,1
000060_bright.png,train,ac60f9fd491ca9643a9675ff3cc41eca706654e942f3fb6dbcfa14de8f318f0b,1
000060_clahe.png,train,6a09196e6f4c7c730548ac1ffe1b93bc4574d5ae492135e09070838dffe0b39d,1
000060_fliph.png,train,6381bc73a96d0b68e4c97578ab34faa5b1949a5f86497af459072fd4bf1a53da,1
000060_rot90.png,train,2d9970a44edc0ee60574c9e617a7c428ee44df3718679f023c50608a3ac2e0e1,1
000061.png,train,2e6b30d65621e815e83e0b624b051b1c0f09e3f8ee0d03516a36374a63901d9f,3
000061_bright.png,train,2fac5e930652cf9b20eb3928db7972ca35108315c2db4965c3b9ad7034ee95c5,3
000061_clahe.png,train,12ad2b36f96e06d7bf25ef3a7d9708c8ea9eef367520f9d4c5da8ada4aaaafcc,3
000061_fliph.png,train,367747bc5597c8f1e43cd729bdf7f72328c052478435f02741322c19048f68f0,3
000061_rot90.png,train,b489425265d708eb195238269156f6fc91e75bd02ccbd536805e75304bbe8fb1,3
000062.png,train,018f6f52b50d14edf508dacb741ad801ddf7aeecdc064a54ee2d68e10667700e,2
000062_bright.png,train,47567ea0a5c73851b7775022c1abbd80459988cacf46ab705630e74f9a8c5e43,2
000062_clahe.png,train,965cd797a91d6f5b785b50f0e387480064900d88411f482f0b58f93867b5408b,2
000062_fliph.png,train,8c92ddf94265e085975003ad7f27c675b00ecd64d116dee54ad6bd8e6fcf922c,2
000062_rot90.png,train,644241425b5e76ccd17e95b2b985d8993a8188c1153b1c2db9884f981b80fef6,2
000063.png,train,d03591dc95229c17374340da434942c8ab915e0eabd7283829f2162805104328,1
000063_bright.png,train,26c450f59df6483ac6ac01c3dc25a799a7a9bc1477b73646f982408e96ff679d,1
000063_clahe.png,train,2afd0b594cfd605a87ffc79b09d82890b34fb408da85e1b3cafe612eb60e41ec,1
000063_fliph.png,train,adf5b36739558b063f5cb4a01c261203645d88cc588e723ff95b397bd2dd85ba,1
000063_rot90.png,train,5cd1003ccbfcb12367aebbb5e6111083b7c5f8451bbeed4af267e81a920460ec,1
000064.png,train,b7f8bf7eb7f7579bcffca03b6388768d164ad50d3e7a5e3778701e10290b363c,2
000064_bright.png,train,30f00740d9c05ff706feb06b4f626bef18ef1c61a05f49e83979477693c99083,2
000064_clahe.png,train,0986276328e5044cc605b9a5d12f730a23109fa17fa468b762d87ad04accad91,2
000064_fliph.png,train,68cc0e98c35582e361dcfaf8883fad673171d34075d5073ab6e45accce8163f6,2
000064_rot90.png,train,83df70354962bf3edaae5954d496bfb9b9c41ebff01bd2740f8b4044ac553578,2
000065.png,train,2220762bcde88f6ecba4a2a68c261cb0024fecc10b5741e182b7c0dcb18ce935,1
000065_bright.png,train,c84d47e2e8b9c6197a82d7dd609b1abbeba12a3f3cbe2ff58acc9009ad7cef86,1
000065_clahe.png,train,4fed2fbd33e1a4539dcbef8766a37e9fe9271f62c46841954c8991607c05643f,1
000065_fliph.png,train,8ce3af17b1eae47d9abf5890a2e9702c041bf5ea739adfda2786e281fc50e1cf,1
000065_rot90.png,train,d3f88a5e9635b491cb41a4a79acca02e0a4eeddb7857f1d9f61d024fd7041604,1
000072.png,train,d1de7867c57f6ae2afad5401f1709eebf1d97ef7df63497658372564c375fb90,2
000072_bright.png,train,8354767412424c71364107ac2789f37de10b03ae0f114b59122d6c7c2bc5d67e,2
000072_clahe.png,train,4f485a7bfca28ac3356a9f143b45ab89f0830d9501a68f6ba1559a2dd1f1d50d,2
000072_fliph.png,train,f8962ebba4d20f75fb7f050c482ae3ef55ba57845c7312771a13cbacc7a59352,2
000072_rot90.png,train,ed3fbea38edf127ae33567f34845e4644d9dd50af68418b4ac013d9dbb378641,2
000073.png,train,038aa4ace6320cdd98f11ff2343faf452016c132aca63d9b510a006a92444ff2,7
000073_bright.png,train,1b90126c6383b6922de2c238430f1080ef3059ca5d553dd7d95803a25dcd48dc,7
000073_clahe.png,train,83a171e711d26991e7608eb9b3ad6f6250cf15809e645f0b8ddc495522bf4bdb,7
000073_fliph.png,train,bbfb030fa59e8d9de78be76a9faf47f42505b8f1590e5dc5f124bbdb000821e6,7
000073_rot90.png,train,27aa3e9fa5146638e6a6d2edaa5f12bae797138f6f2a25e2f08da510df153525,7
000074.png,train,5b8a7297c82fd5b5872aea7e6ffa6a383d24c85d453f2fd20d3a9cca85379db0,2
000074_bright.png,train,458b5519fba2ff50ac014dcac32f9c38e8033d9f473cc48a0007b5d110725d34,2
000074_clahe.png,train,3e53c949934f7184665b6b57f6cbafbb4a50ed47941599a698d380444f8d87b4,2
000074_fliph.png,train,3c4ec1a9a4ece697832327b313746b8c764b07b18bb6ed862e9e79c934c2bbdf,2
000074_rot90.png,train,7f9f08adaf02b256a03d1389abae945a16a19b8cb3c5c10f470dc4c775c79f6f,2
000076.png,train,6efc59abec9f1d9a2ce2c1114894aa0a8633718a02d8a62847f41ec6a72f3694,3
000076_bright.png,train,58d93e96afe188412a467dcd809a528bde80708bba00dc3486ed942d841311bb,3
000076_clahe.png,train,962ed06059cb429fddb366fa1eae8b42e92775abf8e24b811a58fe134bd97108,3
000076_fliph.png,train,8acfce0301a009f6aae14114df647e6bfa359a5ffdc4c9f415f300d2e48c6812,3
000076_rot90.png,train,302bde10203b8622d189bee060ffb28f2d41f9cc686006bd3d29bc8770fa0fdd,3
000077.png,train,985a127dd2442390d0fb8924bc1d74f973ea631a61e156631537b3dd180dbd2b,1
000077_bright.png,train,20df3c1d6da8f70fa7430cafec73b29afa79d29adcaeb7100fa4242b6c891cc2,1
000077_clahe.png,train,8ed712d84c87f64db082b98782e5c5831d015176685fdfde70501698e1ea7763,1
000077_fliph.png,train,cb090b28a9c354a3fcd8fba50c58cea0e70ef114ed966b8e753bf2db7580e2e0,1
000077_rot90.png,train,29fcca4b85a76189f8339a51eb0f353cd8f8c563854dee4ed824f957ac6951d6,1
000080.png,train,bd438ea479052f2daa23c917cd7c35562ac8ac67904be2fc9e39747fbe912b39,5
000080_bright.png,train,f4ce126e94122011f0bc96b60b183faf09016a56d4b13bd6b5fe7656441b2aa6,5
000080_clahe.png,train,28671104095f60b8e50178125f64692446b9d350c7bb490944888871effc9d7a,5
000080_fliph.png,train,a406884507a7710e505b648d9b5a4a74220494bc3d2adad673a87747386331b6,5
000080_rot90.png,train,f40b303e3fe87808543b81e53b4b38a9af01dddda606ece91eee5b63cc7ba51f,5
000083.png,train,85b083318192121a4ea6d553dc54520c8e3097923189d777b3215faf2cdbd03f,2
000083_bright.png,train,2b0f163640cb706be79b630ef258deefba9dc11fa54e96c2eeb714c6644b760a,2
000083_clahe.png,train,47371c27affdf06f31ff79105c2d6e909312ffcd8a56e351116c2dc8eba5a131,2
000083_fliph.png,train,e6a782c8346e787bcb6213fb203971b40342b7166d04b79416aceb67e73027c8,2
000083_rot90.png,train,d7a9b586e746fadcfa8c4c9c1a43a877af20010416788411f356cfe7fdec4643,2
000084.png,train,66e3aaa855a8828285775b0be2c04a62021f827304084152c9060dee06d1b6af,5
000084_bright.png,train,2c8d4ec81645054e49a08ad111b279bf8cd4a676bec75ab522a4e7b774adf5e8,5
000084_clahe.png,train,2c101b28f2cc3be971a37ee9171bb8221f134fa42eb1ee0ff46e0f22337b381d,5
000084_fliph.png,train,9563c9c2ab77bb4cbd2b8302f7992979260656a04685b674fc1f85311a271522,5
000084_rot90.png,train,190307467045999cf22e552080ec0f1f5641d06fd7b66d39171328c3ed8ca28f,5
000087.png,train,924ca6e52f55e0847cebb1f88b8eba3f67aa99876bc426caabdf0fd6bd441301,2
000087_bright.png,train,ebb378b22a4876db17405e6349f718f0bc7d28fc20a0648693493e8b01ac5aeb,2
000087_clahe.png,train,b8b75debd6590ced4e771ce06d9507822d1229986b29e9b0f4003908cc2b3dc1,2
000087_fliph.png,train,4fded6a78511f033724a21ab0fe31f7ddd73ed8ac5cf610c6917e411470da5bb,2
000087_rot90.png,train,4d8d33ecb4797024d9fa1887bfb96d3b3c3fb412d98758066b7d00d2297fedef,2
000088.png,train,bd6c35111f706344b097dfe46ba52fa1fb4eb7c0d2636bbf2e1d4c063bc3f0df,10
000088_bright.png,train,6190aab1af756cca1aa40565902b24be4cf129415a320b75204ff0eb82014a18,10
000088_clahe.png,train,033dbecb203e0352cbcbaf2d8b8e9c1402ed3af71411d1a3e909bede33279ef9,10
000088_fliph.png,train,9a7189fb8cab32eb556cb404841638b78e6a61b318c1644b8cf43006b93cda34,10
000088_rot90.png,train,abd1f227556369f4f682d4ab8001d332879e1b093f388aaf0ae36c58c0a3279f,10
000092.png,train,bd123379f8d95a7991d106a7a978be5d2eef8917ed965a7f632e06c2942fb474,1
000092_bright.png,train,5cf4f69e5e1f20c746b318d31f1d79afe9cee7ba632c78fc505a247e3e4fc387,1
000092_clahe.png,train,b3d6c6bbf61d40746e6d0b49790af3677dce71166833d2b6ca1ccfb12c2435e9,1
000092_fliph.png,train,8b82122597fd5ac2e8402a90029f1c530708556c72caf5ee7b9945672c7da599,1
000092_rot90.png,train,40c0dfcb2edc4c2f950d4a943e86115a8521c25b81f29bfddd9f7e373242826b,1
000093.png,train,f664c2bdbfcbc7a74a74b2c6996997dca88a304f7d57a74c56b5cb86bdc60c41,3
000093_bright.png,train,d20c083bec838d0f47110f6bde1852374d8493bf1630f856fec5c42c9f22371e,3
000093_clahe.png,train,4c096ed38378dcf728db6c93344a3c36a5b39dc2104099009f88c1928a6292cd,3
000093_fliph.png,train,74cb079c0a311e4a30851b80e6b4ab2d89774de55dad151118fdf5ab247d90c7,3
000093_rot90.png,train,34eb86ef4f76b0709f3b11bdb0e177b9bd49a05f618b722c89022d644a1371e3,3
000094.png,train,571255d0ca99e227d17ce1a12b6834d52b2a715a2358f8bf412039936a062064,3
000094_bright.png,train,b19875d27beb08d456f24c81d873dcf9b478359da222627cc1b1d07560f922c9,3
000094_clahe.png,train,33ff70e0d0ba09dead52af40c63a948c21f8c61e8e14c6c40bf40f290b3b0059,3
000094_fliph.png,train,39b125987c1fb8e4eab0ade89a2d551865474ae720c58c1f6e58886a0799bfe9,3
000094_rot90.png,train,07a120c6b24dc7787d0cf604c450696dd26b71d73d7c60a1ecdd728a439a1137,3
